Index,ID,RemoteFrame,DLC,Payload,TimeInterval
121,379,0,8,0000000000000000,0.0005140426864038727
122,40A,1,0,,0.0013789865851729143
123,18E,0,8,0000000000000000,0.0002097023468506251
124,1E3,0,8,0000000000000000,0.00013764023963018233
125,30F,0,8,0000000000000000,0.0003289144099659645
126,194,1,0,,0.0005849683371943547
127,52F,0,8,0000000000000000,0.0005632908175450422
128,55F,0,8,0000000000000000,0.0005132466313998703
129,1D5,0,8,0000000000000000,5.851717539702672e-05
130,350,0,8,0000000000000000,0.0003103516734397941
131,16B,1,0,,0.00239217700070643
132,1BE,0,8,0000000000000000,0.00017968610789664412
133,540,0,8,0000000000000000,0.0004781793344924913
134,282,0,8,0000000000000000,0.00026183331392760196
135,174,1,0,,0.002962745958930489
136,67A,1,0,,0.0006738306024684691
137,52E,0,8,0000000000000000,0.0005513775411408749
138,2C4,0,8,0000000000000000,0.00013162535059852112
139,1C6,1,0,,0.0013961163750916112
140,538,1,0,,0.0008150601850318072
141,242,0,8,0000000000000000,0.00018936594991425537
142,266,0,8,0000000000000000,0.00038157622417142313
143,227,0,8,0000000000000000,0.0001855301119614547
144,261,0,8,0000000000000000,0.00014146944329544684
145,327,1,0,,0.0009423012384493982
146,1A1,1,0,,0.001923584836457222
147,5A0,0,8,0300000000000000,0.0008443621968197598
148,643,0,8,2400000000000000,0.00028032747631578654
149,167,1,0,,0.0008582932486403056
150,158,0,8,0000000000000000,0.00030091004101994974
151,17D,0,8,0000000000000000,6.166935820052258e-05
152,5B6,0,8,0000000000000000,0.0005086216702322868
153,127,1,0,,0.0002624387298529868
154,243,0,8,0000000000000000,0.0004337255619773398
155,3F9,1,0,,0.0014776571834416296
156,684,0,2,B100,0.00031917164634234893
157,425,0,8,0000000000000000,0.0006061043442798415
158,16E,1,0,,0.0005446991638552612
159,1BB,1,0,,0.00045192201443111033
160,18B,0,8,0000000000000000,5.557125422928927e-05
161,1D1,0,8,0000000000000000,0.00017089703054389333
162,28B,0,8,0000000000000000,0.00015787251097741954
163,485,0,8,0000000000000000,0.0006055925818843393
164,2A4,0,8,0000000000000000,0.0003401329901896079
165,168,0,2,0000,0.0003075235034382814
166,31C,1,0,,0.0045100169892405405
167,1AD,1,0,,0.0007477353756145379
168,223,1,0,,0.001638482547376006
169,4B3,0,8,0000000000000000,0.00037997230334659406
170,4CD,0,8,0000000000000000,0.00040912145876970016
171,505,0,8,0000000000000000,0.0008633890954721148
172,1AC,0,8,0000000000000000,0.00010114043493031255
173,269,0,8,0000000000000000,0.00015882860701191856
174,4B4,1,0,,0.0029607422255935596
175,198,0,8,0000000000000000,9.348683968950986e-05
176,2A4,1,0,,0.0008213493111150752
177,463,0,8,0000000000000000,0.0005923744630974998
178,416,0,8,0000000000000000,0.0002935677887281954
179,283,1,0,,0.0011637791035497684
180,624,1,0,,0.0013902986701755987
181,167,1,0,,0.0003567816008858393
182,24D,1,0,,0.00047385984805325417
183,2D4,0,8,0000000000000000,0.0004397641916433232
184,320,1,0,,0.0010375899565837623
185,56C,0,8,0000000000000000,0.001602815070572867
186,1E3,0,8,0000000000000000,0.00012859785446924041
187,36C,0,8,0000000000000000,0.0004590160015682044
188,27F,1,0,,0.000848264645399437
189,2B5,0,8,0000000000000000,0.00033307318599591764
190,170,1,0,,0.0011465745812082426
191,37E,0,8,0000000000000000,0.0005537311959576266
192,368,0,8,0000000000000000,0.00030798588055436644
193,2C8,0,8,0000000000000000,0.0007194177373960757
194,2F4,0,8,0000000000000000,0.0003965668579869815
195,2E3,1,0,,0.0007232678256795034
196,336,0,8,0000000000000000,0.00032700846543231443
197,1A7,1,0,,0.0020595329906387483
198,23B,0,8,0000000000000000,0.00011682203128027014
199,41F,0,8,0000000000000000,0.000394241168328454
200,418,0,8,0000000000000000,0.0004745921781967074
201,212,1,0,,0.0012790701688554808
202,40E,0,8,0000000000000000,0.00043990428518595896
203,655,0,8,C900000000000000,0.0005275760974746054
204,5C5,0,8,0000000000000000,0.0006109598692519328
205,1C3,0,8,0000000000000000,0.00018374172521793523
206,19D,1,0,,0.000490384103045893
207,532,1,0,,0.0007966381668018073
208,410,0,8,0000000000000000,0.0004616872394318103
209,1B1,1,0,,0.0034415989562344997
210,22E,1,0,,0.0005228443927030768
211,4B7,1,0,,0.0011106869531595093
212,2BE,1,0,,0.003106342167383968
213,18D,1,0,,0.0005997138891232634
214,534,0,8,0000000000000000,0.0005413035391431445
215,4A3,1,0,,0.0010293860501668522
216,547,0,8,0000000000000000,0.0009005319426227566
217,4FF,0,8,0000000000000000,0.000557688563348029
218,226,0,8,0000000000000000,9.619543632698803e-05
219,690,0,0,,7.446646376155988e-05
220,136,1,0,,0.001938897605095388
221,155,1,0,,0.0005116306022565335
222,560,1,0,,0.0016406488356326557
223,1EB,1,0,,0.0012043779682542237
224,144,1,0,,0.0005093525128673237
225,129,1,0,,0.0012924905887869208
226,22A,1,0,,0.000999918508442347
227,420,1,0,,0.001612605017963444
228,32D,1,0,,0.0014947289010317588
229,1B0,1,0,,0.0011356017671251203
230,1B0,1,0,,0.0006599886821522209
231,1E6,0,8,0000000000000000,0.00025256866525911456
232,20A,1,0,,0.0023512652832318836
233,583,0,8,0000000000000000,0.0006029327383352014
234,3C1,0,8,0000000000000000,0.0006474297080947586
235,547,0,8,0000000000000000,0.0005879798277330774
236,283,0,8,0000000000000000,0.00016179273528267005
237,472,0,8,0000000000000000,0.000625387451381799
238,4B3,0,8,0000000000000000,0.0006413982779695096
239,5CC,0,8,0200000000000000,0.0007988374182449595
240,2E3,1,0,,0.00163973074543819
241,4DB,0,8,0000000000000000,0.0005102065211992204
242,68D,0,0,,0.00032413721718706917
243,251,0,8,0000000000000000,0.0003057925791448789
244,67D,1,0,,0.00019866336839315115
245,5AD,1,0,,0.001466985560062615
246,3B8,0,8,0000000000000000,0.0004342650217795513
247,15C,0,8,0000000000000000,0.0001249781663643947
248,26E,1,0,,0.000759814776958624
249,3FE,0,8,0000000000000000,0.00040199501419896507
250,5FA,0,8,1C00000000000000,0.0005222926460813478
251,428,0,8,0000000000000000,0.000276479054041785
252,235,0,8,0000000000000000,0.00020375676083607367
253,1B4,1,0,,0.0005790876214218329
254,11E,1,0,,0.00048081275989215783
255,3DD,0,8,0000000000000000,0.00039518044064276606
256,262,0,8,0000000000000000,0.00011999340666110575
257,1B8,0,8,0000000000000000,0.000363038983539506
258,29F,0,8,0000000000000000,0.00015682055990058196
259,184,0,8,0000000000000000,0.00020430041541201875
260,3D7,0,8,0000000000000000,0.0006351048083616663
261,1B8,0,8,0000000000000000,0.00011563839108334822
262,5A0,0,2,0000,0.0011004970445059902
263,14A,1,0,,0.0061035849934944
264,164,1,0,,0.0004316504282364335
265,5BD,0,8,0100000000000000,0.0010550066571257718
266,1F1,1,0,,0.0018603851258793633
267,42B,1,0,,0.001402754946652008
268,5F9,1,0,,0.0005627722721111622
269,118,1,0,,0.002816663350409199
270,212,0,8,0000000000000000,0.00013802078890829338
271,115,1,0,,0.0016488958202932984
272,161,1,0,,0.00025865165242606845
273,1C1,0,8,0000000000000000,6.910917245052305e-05
274,2C0,0,8,0000000000000000,8.37322206238173e-05
275,687,0,8,E400000000000000,0.00038437574476084024
276,21E,1,0,,0.0013210578904179543
277,658,0,8,0400000000000000,0.001464237239512883
278,192,1,0,,0.0010662236605904942
279,4DC,0,8,0000000000000000,0.0007631490568236574
280,535,0,8,0000000000000000,0.0009891219938567104
281,296,0,8,0000000000000000,0.0002471810287763877
282,5AF,0,8,1000000000000000,0.00020793432409732312
283,5E4,1,0,,0.0019683331356387767
284,1CB,0,8,0000000000000000,0.000126481977872815
285,2D0,0,8,0000000000000000,0.00017723472377694952
286,3AC,0,8,0000000000000000,0.00044897826502566054
287,28C,1,0,,0.0009044207061250049
288,433,0,8,0000000000000000,0.0003088312018371126
289,33F,1,0,,0.0013885737554161976
290,690,0,0,,6.747757002376161e-06
291,152,1,0,,0.00023025795790228716
292,59A,0,8,0300000000000000,0.000621787859515656
293,604,1,0,,0.0002359765055072772
294,126,1,0,,0.0008807747368383945
295,260,0,8,0000000000000000,0.00016859185362642497
296,3DE,0,8,0000000000000000,0.00019049571255634327
297,2DB,0,8,0000000000000000,0.00016678368302097031
298,481,0,8,0000000000000000,0.0002600566041251495
299,15C,1,0,,0.002535272692328033
300,5A7,0,8,0000000000000000,0.0006796091561629679
301,263,0,8,0000000000000000,0.00013423204547194896
302,579,0,8,0000000000000000,0.0008362925231623256
303,248,1,0,,0.001202983994367254
304,329,0,8,0000000000000000,0.0003788467949785764
305,20E,0,8,0000000000000000,0.00021508732069328704
306,2CD,1,0,,0.001861171720329839
307,1F3,1,0,,0.0007703656146542447
308,220,0,8,0000000000000000,0.00020255970331323783
309,159,1,0,,0.0012224616675700478
310,25C,1,0,,0.0017337994686699408
311,2B8,0,8,0000000000000000,0.00020247357657594107
312,528,0,8,0000000000000000,0.0008358676907586649
313,1A9,1,0,,0.003048880550271688
314,657,0,8,5A00000000000000,0.0006824624948068823
315,1ED,0,8,0000000000000000,0.0003717977900959876
316,1B2,0,5,0000000000,0.0003670407381810473
317,690,0,0,,8.652916038613235e-05
318,2A5,0,8,0000000000000000,0.00015598109940099551
319,675,0,8,9E00000000000000,0.0004208508791336277
320,19B,0,8,0000000000000000,6.718423243439836e-05
321,501,0,8,0000000000000000,0.0005769374577564145
322,28F,1,0,,0.0006827335783406468
323,673,0,8,F000000000000000,0.0005539115414780041
324,53E,0,8,0000000000000000,0.0006535438436879473
325,1A5,0,8,0000000000000000,0.00048207181676578005
326,3DE,1,0,,0.0030226309057537347
327,237,1,0,,0.001353340274068563
328,4D7,0,8,0000000000000000,0.0004528109494606189
329,25F,1,0,,0.00032703839410164794
330,17F,1,0,,0.0006262553827924712
331,302,1,0,,0.0011875241408968963
332,19C,1,0,,0.0007624683729724139
333,10F,1,0,,0.00115677995994929
334,2ED,0,8,0000000000000000,0.000427068961814939
335,617,0,8,0100000000000000,0.0003708219845749742
336,27E,0,8,0000000000000000,0.00038524162340989807
337,103,1,0,,0.0005028325254778648
338,58A,0,8,0000000000000000,0.0007095165838763054
339,206,0,8,0000000000000000,0.0001349859742376051
340,164,1,0,,0.0019145592303912145
341,1AA,0,8,0000000000000000,7.800110357271055e-05
342,242,1,0,,0.0007214295627787895
343,2C3,0,8,0000000000000000,0.00013394263583449718
344,5F5,0,8,0900000000000000,0.0008310608965622876
345,2F3,0,8,0000000000000000,0.0002915660784027117
346,690,1,0,,5.459855388209466e-05
347,2E5,0,8,0000000000000000,0.00012432150577407252
348,689,0,0,,0.0002503726863344779
349,684,1,0,,0.0001330137760790984
350,356,0,8,0000000000000000,0.00032077104514159285
351,150,1,0,,0.004416722841391263
352,277,0,8,0000000000000000,0.0001861154613983053
353,272,1,0,,0.0006042518607986689
354,161,1,0,,0.0006567531133456851
355,1FC,1,0,,0.0001442612734663523
356,22F,1,0,,0.0012275482323493403
357,348,0,8,0000000000000000,0.00013089961011735157
358,68C,0,0,,0.0018077280419506682
359,4D9,0,8,0000000000000000,0.00076575416006308
360,440,0,8,0000000000000000,0.00046003182106561303
361,25E,0,8,0000000000000000,0.00014205706862017417
362,5E1,0,8,0100000000000000,0.0007111369565442174
363,4AB,0,8,0000000000000000,0.0005499923138033925
364,1E1,0,8,0000000000000000,0.00013404811505628842
365,1DD,1,0,,0.0016804188606476163
366,254,0,8,0000000000000000,9.796379376968366e-05
367,1AF,0,8,0000000000000000,0.00016436938248609107
368,24F,0,8,0000000000000000,0.00017386383632979392
369,206,0,8,0000000000000000,0.00014699794682518586
370,18E,0,8,0000000000000000,7.833794985355427e-05
371,650,0,8,0C00000000000000,0.0009036033500004829
372,121,1,0,,0.001269572606119188
373,3D7,0,8,0000000000000000,0.0005794096372437673
374,675,0,8,D300000000000000,0.0002990486622384484
375,3F0,0,8,0000000000000000,0.0003383076388619464
376,4A7,1,0,,0.0008067207963483514
377,358,0,8,0000000000000000,0.0004897411126579155
378,4DE,1,0,,0.0006432339823557476
379,19D,0,8,0000000000000000,5.1994086552520045e-05
380,354,0,8,0000000000000000,0.00031357174240863333
381,23F,0,8,0000000000000000,0.00015904978463832022
382,4DE,0,8,0000000000000000,0.00033074853759328154
383,561,0,8,0000000000000000,0.0006163284656269326
384,181,1,0,,0.0016138062107596766
385,206,0,8,0000000000000000,6.55326369648307e-05
386,1B6,1,0,,0.0005913210691374985
387,49C,1,0,,0.000958830074967959
388,415,0,8,0000000000000000,0.0004105110593819262
389,49F,0,8,0000000000000000,0.00033809983393620624
390,676,1,0,,0.00046902220293232533
391,34A,0,8,0000000000000000,0.000252565303490094
392,309,0,8,0000000000000000,0.0003533583977676867
393,186,0,8,0000000000000000,5.847406368435481e-05
394,2CB,0,8,0000000000000000,0.00036943042045163875
395,414,1,0,,0.0011962653353537304
396,2E7,0,8,0000000000000000,0.00030486541514907454
397,1B8,0,8,0000000000000000,0.00018895175319577035
398,19D,1,0,,0.0008336745678501874
399,53E,1,0,,0.0009655692615976259
400,317,0,8,0000000000000000,0.00017269001368841878
401,1D1,1,0,,0.0008468189062195843
402,3BF,0,8,0000000000000000,0.0003567439966730783
403,1EE,0,8,0000000000000000,0.00013509845962403653
404,273,0,8,0000000000000000,0.00025464525675826874
405,39D,0,8,0000000000000000,0.0002727869391521555
406,508,0,8,0000000000000000,0.0005745262066137884
407,58E,0,8,0000000000000000,0.00035650673908069777
408,349,0,8,0000000000000000,0.0002585629076739592
409,150,1,0,,0.0009716506125053221
410,5CB,0,8,0000000000000000,0.000452173165352098
411,216,0,8,0000000000000000,0.00010567772978938864
412,1A8,1,0,,0.0007892232348488384
413,1E8,0,8,0000000000000000,0.0001343743554021248
414,179,0,3,000000,0.0002920682314938454
415,44A,1,0,,0.0010470124298952064
416,30E,0,8,0000000000000000,0.0002668770087143399
417,17C,1,0,,0.0001616628460477693
418,1C0,1,0,,0.0006449798412336486
419,148,1,0,,0.0013542994194953152
420,13D,1,0,,0.0018788954426089478
421,182,0,8,0000000000000000,7.12169867513328e-05
422,147,1,0,,0.0014327590624123971
423,4FF,0,8,0000000000000000,0.001046654832871957
424,176,1,0,,0.002136566886489091
425,490,0,8,0000000000000000,0.0005125328058611144
426,37A,1,0,,0.001867889308337303
427,3DF,0,8,0000000000000000,0.0003906814714380328
428,1B9,1,0,,0.0027119498979505984
429,4B4,0,8,0000000000000000,0.00028920697930515685
430,599,0,8,0000000000000000,0.00041498134942439554
431,163,0,8,0000000000000000,0.0001434050636219997
432,1EB,0,8,0000000000000000,0.0001766635651703893
433,38A,0,8,0000000000000000,0.0002483927085069546
434,2D6,1,0,,0.00042615137737333483
435,690,0,0,,4.2184511488391756e-05
436,11D,1,0,,0.0016646665035223009
437,2C0,0,8,0000000000000000,0.00023414957742069452
438,5D9,0,8,0500000000000000,0.0010318449610791326
439,1A1,0,8,0000000000000000,0.00010744401959538576
440,639,1,0,,0.0019811505791586343
441,242,0,8,0000000000000000,0.000120306765184058
442,1FC,0,8,0000000000000000,0.0001335933539832942
443,493,0,8,0000000000000000,0.0005760904109639055
444,4E0,0,8,0000000000000000,0.0004923107834468646
445,66E,0,8,8800000000000000,0.00047707798326115236
446,633,0,8,0800000000000000,0.0008493976508098721
447,2F9,0,8,0000000000000000,0.0003000761140516715
448,29D,1,0,,0.0014382245253354584
449,35F,0,8,0000000000000000,0.00030139166649494016
450,269,0,7,00000000000000,0.00035578184647932544
451,24C,1,0,,0.0015021476410062731
452,12B,1,0,,0.0020052943877619718
453,649,1,0,,0.0004144653922551597
454,150,1,0,,0.0003309947797364958
455,10F,1,0,,0.0004482928806478219
456,174,1,0,,0.0021016875511451804
457,4DC,0,8,0000000000000000,0.00045502305297648695
458,209,0,8,0000000000000000,0.000256807826243878
459,17F,0,8,0000000000000000,0.0001798835300136394
460,329,0,8,0000000000000000,0.00040764421416159284
461,1AA,1,0,,0.0007048562200084168
462,3B5,1,0,,0.0009993601572832501
463,5AD,0,8,0100000000000000,0.0005090659592460311
464,252,1,0,,0.0013626626678137665
465,1E7,0,8,0000000000000000,0.00010791128317661798
466,13F,0,8,0000000000000000,5.24001763501369e-05
467,1BF,1,0,,0.0003241857992119416
468,65C,0,8,1800000000000000,0.0008924585799444504
469,14A,1,0,,0.00040948723708923853
470,36F,1,0,,0.0011705390557969252
471,401,1,0,,0.0008560906056779644
472,1D1,0,8,0000000000000000,0.00010398574846632172
473,63B,0,8,2600000000000000,0.0007623308676944224
474,1CC,1,0,,0.001803357504222588
475,439,0,8,0000000000000000,0.00043854021021815453
476,45F,0,8,0000000000000000,0.0004271480377623431
477,22A,0,8,0000000000000000,9.20815533010352e-05
478,17C,0,8,0000000000000000,7.342514093235588e-05
479,145,0,8,0000000000000000,4.9737447034671604e-05
480,3AB,0,8,0000000000000000,0.00034718080506546383
481,647,1,0,,0.0014648970982463
482,1CB,0,8,0000000000000000,0.00033836535418849416
483,308,0,8,0000000000000000,0.00022798592267233125
484,31F,1,0,,0.0005503707359444683
485,1A1,1,0,,0.0015210090097220756
486,5A3,0,8,0000000000000000,0.0005890284616661468
487,1EA,1,0,,0.0013283147894767881
488,3A5,1,0,,0.0020425577825946605
489,1A0,0,8,0000000000000000,0.0003778676574387108
490,26A,1,0,,0.0013330523252813083
491,1B9,0,8,0000000000000000,0.00010250696428700366
492,279,0,8,0000000000000000,0.00014715013381124512
493,323,0,8,0000000000000000,0.000213128792737125
494,5EA,0,8,0000000000000000,0.0009770449130257534
495,470,1,0,,0.0006250170617861705
496,37B,0,8,0000000000000000,0.00044675714720879045
497,1E1,0,8,0000000000000000,0.00010461027887485446
498,662,0,7,02000000000000,0.0003516012338258228
499,178,1,0,,0.0017076400266623445
500,690,0,0,,6.46513551661234e-05
501,51B,0,8,0000000000000000,0.000702074757771172
502,4EF,0,8,0000000000000000,0.0005220307255994269
503,244,0,8,0000000000000000,0.00015765655450555868
504,4AA,0,8,0000000000000000,0.0004489607124263496
505,1B9,1,0,,0.0013060934367505207
506,1CC,0,8,0000000000000000,0.0001256256787779574
507,552,0,8,0000000000000000,0.0004934391775812096
508,1D6,0,8,0000000000000000,0.00016590757031400923
509,222,0,8,0000000000000000,0.00010379359212911973
510,14C,1,0,,0.0012564058956232118
511,4D3,0,8,0000000000000000,0.0006091468344939572
512,1B4,1,0,,0.0014003379239767271
513,3DF,1,0,,0.0008669241294729957
514,3D5,0,8,0000000000000000,0.00028771009958595596
515,3F5,1,0,,0.0008135356674062337
516,68E,0,0,,0.00018166879298948488
517,231,0,8,0000000000000000,0.0003094734187207137
518,5A4,1,0,,0.001473271651628714
519,682,0,8,FC00000000000000,0.0002903046415156236
520,613,1,0,,0.0003721071620963845
521,292,0,8,0000000000000000,9.472474419345398e-05
522,441,0,6,000000000000,0.0007216914832607102
523,4A0,0,8,0000000000000000,0.001050633501382879
524,5DB,1,0,,0.000815279086770332
525,13A,0,8,0000000000000000,5.771447494917511e-05
526,56E,0,8,0000000000000000,0.0010436888600907693
527,2CC,0,2,0000,0.0008255734185146668
528,232,0,8,0000000000000000,7.625725283117148e-05
529,25E,0,8,0000000000000000,0.00013152668416527597
530,690,0,0,,0.0002877197088903245
531,17C,0,8,0000000000000000,9.38221240865166e-05
532,328,0,8,0000000000000000,0.00031043994218921014
533,4D4,0,8,0000000000000000,0.0006524782521589333
534,152,1,0,,0.0007769157092140471
535,5C0,0,8,0000000000000000,0.0013155748153952454
536,68F,1,0,,0.0002203273814660448
537,661,1,0,,0.001225619945439279
538,5AA,0,8,0000000000000000,0.0006081437183184228
539,248,1,0,,0.0010292251612565584
540,13A,1,0,,0.0025513572993331856
541,640,0,8,9200000000000000,0.0007396845040634842
542,404,0,8,0000000000000000,0.0003364261489666583
543,616,1,0,,0.0007583101919458273
544,185,1,0,,0.000399150630355716
545,24A,1,0,,0.0020906668987913934
546,2BB,0,8,0000000000000000,0.00039295444379829086
547,24C,0,8,0000000000000000,0.0001896526076611372
548,21C,0,8,0000000000000000,0.00012153578926275753
549,474,0,8,0000000000000000,0.0003541467772282615
550,222,0,8,0000000000000000,0.0002539202451562231
551,487,0,8,0000000000000000,0.0005785423603367983
552,13A,1,0,,0.0007106921320274433
553,589,0,8,0100000000000000,0.0005328135551076349
554,1BD,0,8,0000000000000000,0.0001436006858538114
555,242,0,8,0000000000000000,0.00026687787146922133
556,49B,0,8,0000000000000000,0.0003236180172494861
557,50B,1,0,,0.0007180150764599557
558,350,0,8,0000000000000000,0.0004436632189536432
559,302,0,8,0000000000000000,0.00017001621731033712
560,34D,0,8,0000000000000000,0.00045448591368740473
561,3CD,0,8,0000000000000000,0.0003310514835573205
562,24F,0,8,0000000000000000,0.0004212251660013067
563,276,0,8,0000000000000000,0.0001668430643569442
564,456,0,8,0000000000000000,0.00038013066349258044
565,218,0,8,0000000000000000,0.00018537573833802366
566,205,0,8,0000000000000000,0.0002017225782018648
567,330,1,0,,0.0024523730152896665
568,141,1,0,,0.0007373379892871302
569,3FF,0,8,0000000000000000,0.00044854667933379036
570,519,0,8,0000000000000000,0.0004754293181831646
571,2AF,1,0,,0.004471709720501714
572,1BB,1,0,,0.001126283062400789
573,1A1,0,8,0000000000000000,0.00011021890704543096
574,4A8,0,8,0100000000000000,0.00048051502020757546
575,1EB,0,8,0000000000000000,8.776134542021626e-05
576,658,0,8,7C00000000000000,0.0006288689350796976
577,1D2,1,0,,0.001172702488037416
578,690,0,0,,3.908136439983524e-05
579,365,1,0,,0.0010747887340508526
580,1FB,0,8,0000000000000000,0.0002478575029788134
581,201,0,8,0000000000000000,0.0001757491937469641
582,482,0,8,0000000000000000,0.0004209088622116904
583,684,1,0,,0.0009680023493638016
584,37A,0,8,0000000000000000,0.000447304431305271
585,27C,1,0,,0.0006496377060873981
586,370,0,8,0000000000000000,0.0004376896529057834
587,4A7,0,8,0000000000000000,0.0006633735968037411
588,27F,0,8,0000000000000000,0.00014702531698004354
589,17D,1,0,,0.0009787084829380713
590,438,0,8,0000000000000000,0.0007802176803962811
